id,id_client,id_product,qtd,total,sale_date
2985,26,107,7,10064.3,2023-01-26
2986,4,85,2,73299.15,2024-05-06
2987,2,118,15,64727.0,29-11-2023
2988,48,62,12,1226664.0,2024-04-20
2989,18,8,13,64794.0,2023-02-15
2990,12,4,3,10146.0,2023-08-23
2992,19,81,14,1624575.05,2024-07-19
2993,35,59,12,993694.3,22-02-2024
2994,1,137,9,28945.55,2023-03-25
2995,44,16,3,90018.0,11-05-2024
2996,33,16,15,427585.5,2023-11-21
2997,21,9,8,301761.8,26-11-2024
2998,26,85,15,578680.0,2024-01-26
2999,14,119,13,42326.0,21-02-2023
3000,18,32,4,47509.5,2024-09-09
3001,15,149,15,17454.0,2024-11-28
3002,29,23,10,111786.0,2024-04-02
3003,42,73,7,952014.0,2024-11-23
3004,44,139,4,5700.0,10-02-2023
3005,19,71,1,123665.3,02-08-2023
3006,20,122,2,2645.0,19-08-2024
3007,14,111,7,28497.15,2023-05-28
3008,37,143,10,44364.0,29-04-2023
3009,39,1,5,157332.35,06-01-2024
3010,22,29,2,69369.95,22-12-2024
3011,12,58,3,310150.3,2023-04-04
3012,42,83,5,640318.05,24-08-2023
3013,36,146,4,1884.8,13-08-2024
3014,23,8,5,23674.95,2023-11-15
3015,17,68,11,735868.0,2024-07-10
3016,17,91,15,2023290.0,2024-06-21
3017,26,84,6,260543.0,2024-06-30
3018,38,131,1,915.8,20-06-2024
3019,2,121,4,14038.15,2024-11-25
3020,14,61,10,280186.0,24-01-2023
3021,46,39,12,355594.0,18-02-2024
3022,22,139,4,5415.0,06-12-2023
3023,41,57,5,564255.35,05-07-2024
3024,35,1,13,430593.0,2023-06-24
3025,20,74,6,519351.0,05-05-2024
3026,5,99,15,1528550.0,2024-12-31
3027,5,53,6,305947.5,24-09-2024
3028,35,14,10,358111.0,2024-08-22
3029,31,33,1,6380.2,16-02-2024
3030,6,133,15,28391.0,03-09-2024
3031,3,95,2,132635.2,2023-07-22
3032,1,137,9,28945.55,10-05-2024
3033,31,18,9,227194.4,2023-06-23
3034,35,104,10,35273.5,11-04-2024
3035,9,138,11,43713.3,22-05-2024
3036,18,21,13,113549.0,24-09-2024
3037,25,82,12,619608.0,2023-03-13
3038,12,46,6,28407.85,2024-06-26
3039,3,6,2,23640.0,2024-04-15
3040,43,47,14,85721.0,25-10-2024
3041,33,21,14,116169.8,2023-04-01
3042,30,104,4,14109.4,06-01-2024
3043,4,93,1,100477.0,01-05-2024
3044,43,145,10,43499.0,2023-03-14
3045,9,12,6,15539.15,09-11-2024
3046,28,97,8,1028546.95,2024-07-04
3047,19,113,15,62627.8,2024-02-08
3048,37,83,11,1482843.0,14-12-2023
3049,23,97,3,385704.75,2024-01-26
3050,25,125,14,47629.0,24-06-2023
3051,43,101,1,463.0,2023-09-21
3052,9,72,12,1195976.0,2023-01-31
3053,27,3,15,128594.85,10-12-2024
3054,45,65,13,332250.0,02-07-2024
3055,21,94,6,232279.75,2024-08-02
3056,47,116,10,24467.25,2023-01-14
3057,5,19,11,180756.0,2024-04-13
3058,17,79,6,377036.95,10-11-2024
3059,4,29,13,450902.3,2024-08-12
3060,5,60,8,826508.55,19-02-2023
3061,7,148,13,62212.0,19-03-2024
3062,8,43,3,100026.45,2023-07-22
3063,38,138,4,15895.4,2023-11-15
3064,41,49,5,63004.95,14-02-2024
3065,33,52,5,68520.0,22-03-2023
3066,38,69,4,172007.0,2023-11-23
3067,11,139,12,17099.0,2023-10-02
3068,35,10,8,243450.8,31-08-2024
3069,48,90,15,1186460.0,12-12-2024
3070,29,134,5,23588.0,19-03-2024
3071,38,102,5,3952.0,05-09-2024
3072,10,67,8,686312.0,2023-08-31
3073,44,116,13,31807.9,2023-05-08
3074,18,82,14,722877.0,2024-06-09
3075,13,148,11,52641.0,28-03-2023
3076,22,89,4,298976.4,11-07-2023
3077,10,28,5,67728.35,2024-10-26
3078,29,23,13,145322.0,2024-12-14
3079,8,109,5,2958.3,20-04-2024
3080,9,40,3,40424.4,07-05-2024
3081,14,99,7,713323.65,2023-04-14
3082,37,37,8,48542.0,2024-11-18
3083,45,84,14,607934.0,20-10-2023
3084,19,41,8,80560.0,2024-08-04
3085,26,23,4,44715.0,31-03-2023
3086,29,18,3,79717.0,07-05-2023
3087,25,73,9,1288439.0,2023-06-11
3088,22,92,13,1097347.85,12-06-2023
3089,26,8,12,59810.0,28-03-2024
3090,45,121,2,7019.55,22-06-2023
3091,47,58,10,1088246.0,02-10-2023
3092,18,61,5,133088.35,2023-05-06
3093,1,114,13,10391.0,2023-05-07
3094,30,150,11,17196.9,2024-05-31
3095,39,117,1,4103.0,2023-10-31
3096,29,62,3,291332.7,13-05-2023
3097,39,82,11,539575.3,11-11-2023
3098,15,97,3,385704.75,2023-11-30
3099,36,124,12,45239.0,19-03-2024
3100,44,106,11,48234.0,02-07-2024
3101,31,145,12,49588.1,27-08-2024
3102,23,117,8,32824.0,2023-12-02
3103,29,114,15,11989.0,2023-11-30
3104,16,110,1,2371.2,2024-06-30
3105,39,120,6,18747.0,27-09-2024
3106,31,88,8,386692.0,2024-06-17
3107,25,11,14,481884.65,2024-09-27
3108,7,139,14,18950.6,2023-07-07
3109,44,47,13,75618.1,2023-06-28
3110,36,78,7,809714.45,2023-05-10
3111,16,2,11,153980.0,14-03-2023
3112,45,15,2,55800.0,21-01-2023
3113,2,105,4,1176.1,03-06-2023
3114,40,42,6,35957.0,2023-01-08
3115,38,105,5,1470.6,07-11-2024
3116,16,105,3,929.0,13-12-2023
3117,37,5,11,247341.05,04-06-2024
3118,13,27,7,115580.0,2023-06-04
3119,8,6,2,23640.0,26-07-2023
3120,36,52,8,104151.35,03-10-2023
3121,26,132,3,4689.0,2024-03-01
3122,45,123,4,11108.0,13-11-2023
3123,10,33,7,44659.5,29-09-2023
3124,26,89,6,448464.6,2024-05-06
3125,29,121,11,40637.0,2024-02-24
3126,16,13,1,7359.65,20-03-2023
3127,37,131,7,6407.75,2023-11-16
3128,2,118,9,38836.0,2024-04-23
3129,15,81,8,928328.6,20-06-2024
3130,18,140,13,40750.0,2023-09-20
3131,28,130,13,53873.0,01-01-2023
3132,41,133,15,28391.0,04-06-2023
3133,13,126,11,27975.6,2024-05-23
3134,39,139,4,5415.0,2023-07-13
3135,33,6,14,157208.85,25-09-2024
3136,33,16,9,256551.3,16-05-2024
3137,23,90,5,375712.65,2024-12-15
3138,34,24,8,176564.15,2023-12-29
3139,41,18,5,126218.9,2023-04-09
3140,16,85,5,183249.3,2024-08-31
3141,19,100,4,397480.95,09-09-2024
3142,28,39,9,266695.0,11-02-2024
3143,17,8,11,54826.0,2024-05-03
3144,36,109,1,591.85,2024-03-31
3145,46,76,8,1185586.0,2024-12-18
3146,13,107,9,12939.0,11-12-2023
3147,42,113,5,20876.25,2023-04-25
3148,40,13,1,7359.65,2024-04-14
3149,49,68,5,334486.0,07-06-2024
3150,45,48,3,44209.0,2023-05-15
3151,9,58,10,1033833.7,2023-10-28
3152,10,147,2,6060.0,2023-02-07
3153,44,113,14,61529.0,13-04-2024
3154,19,149,3,3316.45,05-04-2023
3155,18,136,12,22497.9,09-09-2023
3156,39,52,13,178153.0,2023-02-19
3157,37,14,15,537166.0,13-06-2023
3158,22,14,4,136081.8,25-04-2024
3159,10,141,3,13627.75,04-09-2024
3160,21,65,9,218518.05,2023-09-01
3161,32,88,9,435028.0,15-11-2024
3162,8,90,14,1107363.0,2023-05-14
3163,34,33,10,63800.1,03-07-2023
3164,42,56,4,171955.0,08-05-2023
3165,6,47,6,34901.1,29-12-2023
3166,11,72,7,697652.0,22-05-2023
3167,9,7,6,117113.0,08-05-2024
3168,14,44,13,133464.55,2023-11-21
3169,41,113,8,35160.0,2024-02-25
3170,20,4,1,3382.0,02-07-2024
3171,26,11,15,543479.0,08-07-2024
3172,26,44,10,102664.6,30-11-2023
3173,12,77,4,178819.0,11-06-2024
3174,23,38,15,396917.0,04-05-2024
3175,6,22,15,591793.0,05-05-2023
3176,39,112,9,19629.0,2023-02-15
3177,24,7,10,185428.6,22-02-2023
3178,45,43,8,266736.25,02-12-2024
3179,14,39,5,148164.0,27-03-2024
3180,49,56,3,122517.7,2024-10-16
3181,11,132,7,10941.0,18-09-2024
3182,42,123,9,23744.3,2023-03-27
3183,31,59,9,784495.0,26-09-2023
3184,29,88,15,725047.0,31-12-2023
3185,44,89,4,314712.0,30-05-2023
3186,6,127,14,20606.45,2024-08-24
3187,12,122,5,6612.0,14-10-2024
3188,7,63,14,1959407.0,05-06-2023
3189,42,4,1,3212.9,2023-06-05
3190,44,98,1,75392.95,2024-01-05
3191,43,87,2,133720.0,13-01-2023
3192,37,65,15,364197.7,08-11-2023
3193,10,33,11,73873.0,2023-09-13
3194,49,78,13,1582900.0,2024-05-10
3195,42,31,15,118034.65,09-03-2023
3196,35,20,3,92500.0,20-03-2023
3197,34,30,15,459532.1,2024-04-25
3198,27,74,3,246692.2,11-05-2023
3199,24,145,11,47848.0,10-10-2023
3200,12,48,7,103154.0,08-08-2023
3201,23,133,2,3595.75,18-08-2023
3202,10,46,5,23673.05,05-02-2023
3203,15,113,15,62627.8,2024-12-16
3204,16,76,11,1548671.95,07-09-2024
3205,23,23,9,100608.0,19-12-2024
3206,39,61,9,239559.6,2023-11-06
3207,16,144,11,24356.0,26-05-2023
3208,2,110,14,33190.15,2023-02-25
3209,20,108,9,30110.0,27-03-2024
3210,13,136,11,21708.0,22-11-2023
3211,4,22,8,315623.0,2023-02-22
3212,12,33,7,44659.5,24-03-2023
3213,18,150,7,11520.0,07-09-2023
3214,32,74,9,740075.65,2023-12-21
3215,43,16,6,171034.2,2023-04-02
3216,33,106,14,61388.0,2023-10-08
3217,18,134,15,67225.8,16-03-2023
3218,4,11,9,309782.65,2024-09-13
3219,5,111,2,8141.5,2024-01-28
3220,48,103,1,1789.0,27-08-2023
3221,47,90,12,901709.6,14-01-2024
3222,24,132,1,1484.85,26-04-2023
3223,4,36,12,257656.15,23-01-2024
3224,32,31,5,39345.2,04-09-2023
3225,13,18,1,26572.0,2023-04-11
3226,19,141,1,4782.0,2024-07-06
3227,27,35,15,165083.0,21-04-2024
3228,31,149,6,6632.9,20-10-2024
3229,14,25,6,69121.05,06-11-2024
3230,44,131,5,4577.1,2024-01-22
3231,27,45,12,112902.75,2024-06-24
3232,26,51,13,792363.65,18-10-2024
3233,35,134,11,51894.0,11-03-2024
3234,6,62,4,408888.0,2024-06-17
3235,12,57,10,1187906.0,05-10-2023
3236,23,103,6,10735.0,2024-03-09
3237,46,1,13,409063.35,2023-06-02
3238,2,58,15,1632369.0,2024-03-14
3239,36,125,15,51031.0,26-12-2024
3240,6,134,9,40335.1,16-09-2024
3241,34,120,13,38587.1,2023-08-04
3242,36,83,2,269608.0,31-12-2024
3243,9,81,15,1740615.65,2023-08-31
3244,29,67,1,81499.55,28-09-2023
3245,42,93,11,1049984.65,2024-06-10
3246,30,120,14,41555.85,2024-02-22
3247,46,136,12,23682.0,10-05-2023
3248,28,33,1,6380.2,2024-11-13
3249,11,14,6,214866.0,2024-01-31
3250,30,109,3,1774.6,2024-09-21
3251,34,128,9,41856.0,17-11-2023
3252,35,129,5,15514.45,2023-06-30
3253,18,94,13,503272.95,2024-09-03
3254,45,71,13,1692263.0,2024-11-16
3255,37,75,7,229379.0,15-07-2024
3256,48,127,8,12395.0,08-01-2023
3257,17,85,9,347208.0,2023-04-11
3258,16,88,1,48336.0,2023-08-07
3259,32,68,14,889731.05,05-02-2023
3260,37,68,4,267588.0,26-05-2023
3261,4,124,15,56549.0,2024-01-20
3262,32,27,11,181626.0,22-09-2023
3263,47,58,8,870597.0,2024-02-21
3264,38,9,10,377202.25,2023-05-31
3265,33,4,13,43964.0,24-05-2024
3266,38,1,2,66245.0,27-06-2024
3267,1,20,7,205042.3,04-07-2024
3268,38,60,10,1033135.45,2023-11-17
3269,44,135,11,18090.0,2024-08-06
3270,45,57,6,677105.85,05-03-2023
3271,32,105,6,1857.0,04-08-2023
3272,36,18,8,212580.0,2023-12-19
3273,9,137,11,35378.0,2024-11-11
3274,31,16,13,370574.1,21-08-2024
3275,44,77,9,382224.9,2024-10-08
3276,31,33,5,33579.0,2024-01-27
3277,27,90,4,300569.55,17-08-2023
3278,41,4,12,40583.0,2023-02-10
3279,24,80,1,129224.0,2023-11-16
3280,4,103,15,26838.0,2023-11-17
3281,6,92,12,1012936.55,2023-09-16
3282,39,42,9,53936.0,2024-05-12
3283,8,73,1,143160.0,2024-04-11
3284,30,69,15,678975.0,20-11-2024
3285,7,35,2,22011.0,17-05-2023
3286,46,81,10,1160410.75,08-05-2023
3287,15,27,10,156858.3,2024-08-24
3288,28,88,4,183678.7,07-07-2024
3289,40,87,13,869179.0,20-02-2023
3290,40,8,4,18940.15,28-08-2024
3291,13,74,10,865586.0,2023-01-03
3292,33,132,3,4689.0,16-03-2023
3293,4,127,3,4648.0,2023-06-19
3294,45,133,7,12586.55,24-04-2023
3295,17,18,7,186007.0,10-07-2023
3296,46,13,7,51518.5,17-06-2024
3297,10,32,3,35631.65,2024-10-17
3298,20,95,9,596858.4,2024-03-14
3299,42,52,1,13704.0,01-03-2024
3300,15,53,11,590425.0,2024-08-13
3301,41,65,11,267078.25,2024-07-05
3302,26,11,9,326087.0,15-05-2024
3303,47,22,2,78906.0,22-03-2024
3304,47,77,2,89409.0,31-01-2024
3305,20,141,7,33473.0,2023-09-07
3306,46,99,9,965400.0,27-09-2024
3307,7,79,14,926056.0,2024-01-24
3308,35,96,10,706208.0,2024-07-12
3309,31,54,7,808206.8,12-03-2024
3310,41,34,6,28029.75,2024-08-12
3311,10,30,13,398260.9,2023-08-15
3312,21,83,12,1536764.65,03-09-2023
3313,15,86,13,1155010.95,2023-01-24
3314,40,105,11,3405.0,2023-10-16
3315,2,100,15,1569004.0,2023-08-21
3316,46,139,5,7124.0,21-03-2024
3317,6,83,4,512255.2,06-12-2024
3318,20,27,5,82557.0,2024-02-23
3319,47,89,11,822186.05,2023-10-13
3320,11,58,13,1343984.0,2024-01-12
3321,10,91,4,539544.0,23-08-2023
3322,29,6,15,168437.85,29-10-2023
3323,3,140,10,31346.0,10-08-2023
3324,15,16,1,30006.0,06-12-2024
3325,37,36,11,248615.0,2023-09-03
3326,12,96,7,469628.7,2023-02-05
3327,18,134,9,42458.0,2023-01-09
3328,43,69,2,90530.0,26-06-2023
3329,38,59,6,496847.15,2023-07-29
3330,19,142,14,10991.5,15-05-2023
3331,5,133,14,26498.0,2024-09-12
3332,2,47,15,87251.8,08-10-2023
3333,20,123,5,13190.75,02-05-2023
3334,45,108,4,13382.0,30-11-2023
3335,2,77,12,536456.0,2023-12-01
3336,25,137,2,6432.45,2024-12-30
3337,46,79,12,793762.0,29-01-2024
3338,43,3,13,111448.3,17-04-2024
3339,3,124,11,39395.55,13-11-2023
3340,3,107,2,2875.65,2024-03-16
3341,16,34,11,51388.35,12-09-2024
3342,48,41,13,137800.0,2023-01-04
3343,12,103,11,18696.95,16-03-2023
3344,41,141,10,47818.0,2023-12-22
3345,43,78,13,1503755.0,06-03-2023
3346,6,12,2,5179.4,2023-09-10
3347,13,20,9,263625.95,2023-09-10
3348,11,118,7,30206.0,2023-05-01
3349,1,109,7,4359.0,2023-07-13
3350,8,120,11,34369.0,01-08-2023
3351,3,33,12,80589.0,2023-03-28
3352,7,125,6,19391.4,2024-02-23
3353,49,101,9,3962.45,26-07-2024
3354,16,129,7,21719.85,23-05-2023
3355,28,15,14,371067.15,28-04-2024
3356,15,3,13,111448.3,17-06-2024
3357,42,40,8,113472.0,19-03-2024
3358,13,61,10,266176.7,2023-03-09
3359,34,116,5,12878.0,29-10-2023
3360,13,82,10,516340.0,2024-09-18
3361,37,65,14,357808.0,24-10-2023
3362,37,48,11,162100.0,2024-06-01
3363,9,112,7,14503.65,2024-12-13
3364,13,71,1,123665.3,2023-01-31
3365,15,35,13,143072.0,19-11-2024
3366,49,60,1,103313.45,15-11-2023
3367,39,61,2,56037.0,04-06-2023
3368,12,120,2,6249.0,21-04-2023
3369,7,2,14,186175.3,2024-04-13
3370,20,82,4,206536.0,2024-04-03
3371,29,27,1,16511.0,2024-04-19
3372,39,41,7,74200.0,01-02-2024
3373,5,149,8,9309.0,25-01-2024
3374,5,83,2,256127.6,04-07-2024
3375,5,8,14,69778.0,2024-05-05
3376,48,1,13,430593.0,05-02-2024
3377,15,24,1,23232.0,2023-05-30
3378,26,149,14,15476.45,2024-04-04
3379,49,62,3,291332.7,27-12-2024
3380,38,132,7,10941.0,2024-10-09
3381,37,36,3,67804.0,27-11-2024
3382,20,83,14,1792891.3,2023-09-30
3383,48,23,7,78250.0,23-02-2024
3384,48,124,8,30159.0,2024-12-27
3385,9,146,3,1413.6,21-04-2023
3386,45,137,2,6771.0,2024-05-16
3387,34,106,4,16662.05,30-01-2023
3388,15,127,4,6197.0,22-11-2023
3389,49,37,8,48542.0,2024-07-27
3390,24,130,11,43305.75,13-12-2023
3391,13,93,12,1205724.0,2024-11-10
3392,49,68,7,468280.0,2023-01-31
3393,7,51,13,792363.65,2024-02-10
3394,27,116,2,5151.0,2023-03-25
3395,33,10,7,224231.0,2023-09-22
3396,3,134,15,70764.0,26-04-2024
3397,27,8,2,9469.6,03-06-2024
3398,19,126,4,10172.6,2024-06-03
3399,1,140,15,44668.05,2024-02-06
3400,44,20,1,30833.0,2023-03-11
3401,10,30,5,153177.05,2023-09-25
3402,23,125,12,38783.75,24-01-2023
3403,19,135,13,21379.0,2023-08-25
3404,28,127,10,14719.3,07-10-2024
3405,18,46,13,64789.0,2024-01-25
3406,28,19,4,65729.0,28-10-2024
3407,42,129,4,12411.75,15-02-2024
3408,30,52,8,109633.0,06-11-2023
3409,41,39,6,168907.15,2023-02-12
3410,29,74,1,82231.05,01-09-2023
3411,20,69,2,86003.5,16-10-2023
3412,32,145,7,30449.0,06-05-2024
3413,44,122,11,14547.0,10-06-2023
3414,40,138,8,33464.0,22-07-2023
3415,48,46,12,56814.75,2023-07-23
3416,15,6,10,112291.9,2023-02-25
3417,11,1,6,198735.0,31-10-2023
3418,3,146,2,992.0,2024-11-09
3419,45,85,15,549746.0,27-08-2023
3420,32,117,1,4103.0,2023-10-05
3421,4,149,2,2327.0,25-07-2023
3422,29,142,5,4132.0,25-02-2024
3423,39,131,15,14454.0,2023-02-05
3424,5,78,9,1095854.0,12-10-2024
3426,41,111,5,21426.0,2023-12-10
3427,29,112,3,6543.0,2023-04-17
3428,10,138,10,39738.5,29-10-2024
3429,31,15,7,195298.0,06-05-2023
3430,20,141,13,62163.0,14-01-2023
3431,28,119,14,45581.0,02-07-2023
3432,28,12,7,18128.85,10-12-2024
3433,41,26,9,155549.0,2023-06-04
3434,30,41,6,63600.0,13-09-2023
3435,30,130,14,55116.15,30-07-2024
3436,36,75,2,65537.0,12-10-2024
3437,33,137,3,10156.0,28-11-2023
3438,23,105,4,1176.1,16-03-2023
3439,16,150,11,17196.9,2023-10-15
3440,48,139,14,19948.0,08-03-2023
3441,24,87,12,762203.05,2023-07-22
3442,5,45,13,128748.0,21-11-2024
3443,42,68,10,668971.0,19-03-2024
3444,24,60,14,1522515.0,2023-06-07
3445,49,94,14,570512.0,15-08-2023
3446,5,6,13,145979.85,2023-09-09
3447,37,11,4,144928.0,2023-08-22
3448,27,142,6,4958.0,19-09-2024
3449,22,131,8,7709.0,24-12-2024
3450,8,15,6,159029.05,02-10-2023
3451,29,104,5,18565.0,2024-01-19
3452,24,73,8,1088015.05,2023-09-03
3453,13,39,14,414860.0,28-05-2023
3454,31,40,15,212761.0,2024-12-14
3455,4,15,4,111599.0,27-03-2023
3456,45,138,10,39738.5,2023-07-04
3457,24,50,3,32136.6,04-06-2023
3458,19,49,7,92850.0,29-07-2023
3459,33,124,3,11310.0,2023-04-14
3460,42,26,2,32837.7,16-01-2023
3461,44,65,14,357808.0,2024-03-15
3462,22,74,13,1068997.95,2023-05-27
3463,41,79,5,314197.3,2023-02-24
3464,35,141,11,52600.0,2024-02-11
3465,20,130,5,20720.0,2024-11-10
3466,9,109,6,3736.0,2023-08-15
3467,47,58,1,108825.0,2023-05-02
3468,6,137,10,33855.0,07-10-2023
3469,15,22,13,512887.0,2024-11-06
3470,35,27,15,247672.0,25-07-2023
3471,36,91,13,1753518.0,23-02-2023
3472,23,70,13,424289.95,2024-07-16
3473,32,81,7,855039.0,17-11-2024
3474,2,103,11,19681.0,2024-01-02
3475,25,69,12,543180.0,2023-09-29
3476,34,95,15,994764.95,15-11-2023
3477,18,46,2,9469.6,02-01-2023
3478,27,29,7,255572.0,2023-01-19
3479,6,38,15,377071.15,2024-11-17
3480,30,56,9,386899.0,2024-03-19
3481,6,38,14,370456.0,2024-12-29
3482,14,63,4,559831.0,2024-08-01
3483,4,37,5,30339.0,30-11-2023
3484,27,101,13,6024.0,2023-01-29
3485,32,139,5,6767.8,2023-04-30
3486,33,110,2,4991.0,21-04-2023
3487,44,106,15,65773.0,13-02-2023
3488,30,11,8,275362.25,29-04-2023
3489,13,128,7,30927.25,13-11-2024
3490,18,90,14,1051994.85,09-10-2023
3491,24,6,3,33687.95,2023-01-17
3492,30,113,14,61529.0,2023-10-31
3493,33,65,7,178904.0,2023-08-09
3494,4,20,12,370001.0,25-08-2023
3495,27,126,9,24094.0,28-04-2023
3496,46,140,7,20844.9,15-04-2024
3497,8,132,1,1484.85,2024-03-02
3498,21,49,13,163813.25,05-09-2024
3499,6,106,9,39464.0,2024-05-31
3500,28,73,2,286320.0,2024-05-31
3501,25,59,7,579654.85,20-05-2023
3502,14,2,2,27996.0,2024-10-26
3503,22,55,1,104487.65,05-07-2024
3504,47,149,12,13963.0,14-09-2023
3505,26,115,12,9967.0,2024-05-19
3506,49,13,12,88316.75,28-07-2024
3507,16,141,9,40884.2,02-05-2023
3508,41,49,4,50404.15,16-12-2023
3509,10,33,7,44659.5,04-06-2024
3510,24,123,8,22217.0,01-03-2023
3511,35,128,14,61854.5,2024-07-24
3512,45,10,2,64066.0,2023-05-08
3513,35,52,5,65094.0,04-09-2024
3514,34,13,6,46483.0,2023-11-24
3515,42,99,6,643600.0,2023-05-01
3516,11,5,9,202369.95,2024-02-08
3517,10,18,8,212580.0,2024-10-10
3518,20,150,15,24685.0,09-05-2023
3519,33,50,8,85697.6,27-09-2023
3520,47,19,6,93664.3,22-10-2024
3521,3,85,9,347208.0,17-09-2024
3522,48,4,7,23673.0,31-08-2024
3523,24,48,9,125995.65,2023-10-11
3524,46,88,12,580038.0,21-02-2024
3525,32,133,6,11356.0,2023-01-02
3526,44,54,5,577290.3,04-09-2023
3527,4,40,11,156024.0,2023-05-07
3528,6,122,8,10051.0,2024-04-28
3529,38,148,4,18184.9,12-03-2023
3530,4,73,1,136002.0,30-11-2023
3531,12,95,2,139616.0,2024-02-05
3532,47,67,4,343156.0,2024-07-02
3533,38,42,12,68318.3,2024-08-03
3534,44,30,5,153177.05,27-11-2023
3535,3,81,10,1221485.0,2024-05-11
3536,3,81,3,348122.75,2024-03-30
3537,17,118,6,24596.45,2024-11-03
3538,26,120,5,15622.0,19-11-2023
3539,36,77,13,552102.95,23-02-2024
3540,9,111,11,47138.0,09-04-2024
3541,15,31,14,115964.0,11-09-2023
3542,29,77,1,42469.75,08-01-2023
3543,10,63,5,699788.0,2024-02-27
3544,27,7,3,58556.0,2024-09-01
3545,19,26,10,164190.4,07-02-2024
3546,1,41,10,106000.0,2024-02-26
3547,28,80,8,982101.45,2024-10-01
3548,36,26,7,114932.9,31-01-2023
3549,10,53,13,662886.25,2023-01-01
3550,6,116,8,19573.8,2023-10-11
3551,18,17,4,56155.0,2023-12-07
3552,18,17,15,200052.9,2024-11-04
3553,18,32,9,106895.9,17-08-2023
3554,19,37,8,46114.9,18-01-2023
3555,4,69,1,43001.75,26-07-2023
3556,37,43,12,400103.9,2023-02-21
3557,35,134,15,70764.0,05-08-2023
3558,6,9,3,119116.0,2023-02-18
3559,11,8,1,4984.0,2024-09-30
3560,5,78,11,1339377.0,02-08-2023
3561,48,127,15,23240.0,08-11-2024
3562,30,141,6,27256.45,29-01-2024
3563,7,29,1,36510.0,26-08-2024
3564,37,117,10,41030.0,2023-07-07
3565,35,106,4,17539.0,2024-01-01
3566,49,125,14,47629.0,2024-04-28
3567,18,78,13,1503755.0,2023-09-30
3568,37,25,8,97012.0,21-05-2023
3569,38,74,8,692468.0,25-10-2024
3570,24,15,9,238543.1,2023-07-21
3571,33,17,9,120031.55,2023-05-11
3572,2,112,11,23990.0,21-08-2024
3573,3,103,11,19681.0,24-09-2023
3574,14,139,7,9974.0,31-07-2024
3575,14,150,2,3126.45,2024-06-04
3576,28,6,2,22458.0,2023-04-11
3577,14,9,8,317644.0,2023-02-01
3578,19,84,7,288768.65,23-05-2024
3579,42,54,13,1579953.0,2023-10-27
3580,22,13,3,23241.0,2023-12-27
3581,39,113,5,21975.0,29-09-2024
3582,32,61,6,159706.4,2023-04-25
3583,28,47,12,73476.0,06-08-2024
3584,41,117,5,19489.25,10-11-2023
3585,35,67,12,1029469.0,25-04-2023
3586,12,118,15,61490.65,2024-01-21
3587,21,133,9,17034.0,19-11-2024
3588,22,128,2,9301.0,24-04-2023
3589,37,40,8,113472.0,21-07-2024
3590,32,131,3,2891.0,2024-05-25
3591,6,31,14,110165.8,2024-06-02
3592,19,94,13,503272.95,22-04-2024
3593,22,68,7,444866.0,2024-10-04
3594,17,89,4,314712.0,2023-02-08
3595,26,101,3,1320.5,2023-10-06
3596,7,70,5,163188.15,2023-11-10
3597,10,145,14,57853.1,24-05-2024
3598,38,82,8,413072.0,2023-11-11
3599,49,96,1,70621.0,12-11-2023
3600,34,62,6,613332.0,2024-09-23
3601,14,1,12,377596.5,29-01-2023
3602,47,91,15,1922125.5,12-05-2024
3603,34,31,12,94427.15,2024-12-05
3604,40,74,7,605910.0,2023-11-29
3605,14,24,8,185857.0,2024-03-19
3606,11,128,11,48600.1,2024-06-03
3607,2,12,3,8179.0,17-03-2024
3608,3,26,9,155549.0,04-07-2023
3609,21,38,9,238150.0,21-05-2023
3610,33,127,5,7747.0,09-10-2023
3611,24,48,5,69997.9,24-05-2023
3612,34,12,1,2589.7,2023-05-26
3613,31,148,7,31824.05,20-08-2024
3614,21,115,9,7475.0,2024-11-14
3615,31,74,12,986767.85,29-11-2023
3616,17,62,15,1456663.5,13-04-2024
3617,39,4,3,10146.0,06-06-2024
3618,34,111,4,16283.95,26-04-2024
3619,42,78,4,487046.0,04-07-2023
3620,6,6,9,106382.0,01-07-2023
3621,15,147,1,3030.0,08-04-2023
3622,28,14,6,214866.0,19-04-2024
3623,10,85,10,366497.65,2024-10-30
3624,9,145,1,4132.5,2023-05-29
3625,18,141,6,28691.0,2024-10-05
3626,1,12,14,38167.0,2023-09-07
3627,3,94,6,244505.0,16-07-2024
3628,14,36,12,271217.0,13-12-2024
3629,12,29,3,109531.0,2023-02-10
3630,16,30,13,398260.9,03-10-2024
3631,44,8,1,4734.8,2024-10-26
3632,36,98,3,238083.0,2023-07-31
3633,27,58,13,1343984.0,18-12-2024
3634,35,36,15,339021.0,2024-06-12
3635,46,61,13,364242.0,2023-04-13
3636,21,46,6,29903.0,17-02-2023
3637,26,57,8,950325.0,21-10-2024
3638,24,15,6,159029.05,2023-01-26
3639,20,114,6,4556.2,12-05-2024
3640,33,5,4,89942.2,2024-03-18
3641,15,113,11,45927.75,09-01-2023
3642,14,121,4,14777.0,2024-11-05
3643,39,149,7,8145.0,09-11-2023
3644,22,134,8,37741.0,29-10-2023
3645,38,136,8,14998.6,02-04-2023
3646,23,145,6,26099.0,2024-08-01
3647,25,50,6,64273.2,2024-06-13
3648,28,63,11,1539534.0,2024-12-12
3649,42,42,5,29964.0,06-02-2024
